Postcode,Price,CouncilArea,Suburb,Rooms,BuildingArea,Type,Bedroom2,Bathroom,YearBuilt,Car,Distance,Landsize,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_review_scores_rating_mean,airbnb_minimum_nights_mean,airbnb_maximum_nights_mean
3429.0,500000.0,Hume,Sunbury,3,127.0,h,3.0,1.0,1975.0,3.0,31.7,678.0,3429.0,131.29166666666666,24.0,,,96.42105263157895,1.7916666666666667,664.0
3429.0,438000.0,Hume,Sunbury,3,96.0,h,3.0,1.0,1994.0,4.0,31.7,606.0,3429.0,131.29166666666666,24.0,,,96.42105263157895,1.7916666666666667,664.0
3037.0,740000.0,Brimbank,Sydenham,4,156.0,h,4.0,2.0,2000.0,2.0,18.0,1017.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3029.0,463500.0,Wyndham,Tarneit,4,156.0,h,4.0,2.0,2006.0,2.0,18.4,371.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,93.86567164179104,1.9646017699115044,720.858407079646
3029.0,530000.0,Wyndham,Tarneit,3,153.0,h,3.0,2.0,2009.0,2.0,18.4,400.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,93.86567164179104,1.9646017699115044,720.858407079646
3029.0,446000.0,Wyndham,Tarneit,3,162.0,h,3.0,2.0,2012.0,2.0,18.4,326.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,93.86567164179104,1.9646017699115044,720.858407079646
3037.0,520000.0,Melton,Taylors Hill,3,161.0,h,3.0,2.0,2005.0,2.0,18.0,389.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3037.0,530000.0,Melton,Taylors Hill,3,119.0,h,3.0,2.0,2011.0,1.0,18.0,343.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3037.0,725500.0,Melton,Taylors Hill,5,260.0,h,5.0,3.0,2011.0,2.0,18.0,450.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3107.0,1215000.0,Manningham,Templestowe Lower,4,240.0,h,4.0,2.0,1970.0,4.0,12.4,729.0,3107.0,228.26315789473685,19.0,350.0,1400.0,90.3076923076923,3.5789473684210527,746.2631578947369
3074.0,651000.0,Whittlesea,Thomastown,3,116.0,h,3.0,1.0,1970.0,2.0,15.3,526.0,3074.0,82.5,12.0,,,91.25,2.4166666666666665,605.4166666666666
3074.0,631000.0,Whittlesea,Thomastown,3,121.0,h,3.0,1.0,1965.0,2.0,15.3,584.0,3074.0,82.5,12.0,,,91.25,2.4166666666666665,605.4166666666666
3071.0,1110000.0,Darebin,Thornbury,3,113.0,h,3.0,1.0,1930.0,0.0,7.0,396.0,3071.0,125.00877192982456,114.0,675.8,2580.1,94.74444444444444,3.4473684210526314,640.9122807017544
3043.0,822000.0,Hume,Tullamarine,3,112.0,h,3.0,1.0,1960.0,1.0,12.9,778.0,3043.0,114.82758620689656,29.0,700.0,1502.0,93.375,1.6551724137931034,819.7241379310345
3133.0,988000.0,Whitehorse,Vermont,3,119.0,h,3.0,1.0,1970.0,1.0,17.2,653.0,3133.0,76.18181818181819,44.0,660.0,3980.0,88.48387096774194,2.1363636363636362,931.9090909090909
3087.0,830000.0,Banyule,Watsonia,3,104.4,h,3.0,1.0,1975.0,1.0,14.5,598.0,,,,,,,,
3087.0,710000.0,Banyule,Watsonia North,3,115.0,h,3.0,1.0,1974.0,2.0,14.5,600.0,,,,,,,,
3030.0,463000.0,Wyndham,Werribee,4,148.0,h,4.0,2.0,2012.0,2.0,14.7,358.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3030.0,452000.0,Wyndham,Werribee,3,121.0,h,3.0,1.0,1980.0,3.0,14.7,567.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3030.0,665000.0,Wyndham,Werribee,4,201.0,h,4.0,2.0,2014.0,2.0,14.7,520.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3030.0,485000.0,Wyndham,Werribee,3,88.0,h,3.0,1.0,1960.0,1.0,14.7,633.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3030.0,510000.0,Wyndham,Werribee,4,147.0,h,4.0,2.0,2003.0,1.0,14.7,531.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3012.0,850000.0,Maribyrnong,West Footscray,3,111.0,h,3.0,1.0,1910.0,2.0,6.4,269.0,3012.0,112.63157894736842,76.0,518.0,2335.0,94.0,4.026315789473684,742.6184210526316
3016.0,1440000.0,Hobsons Bay,Williamstown,4,170.0,h,4.0,2.0,1900.0,0.0,6.8,240.0,3016.0,191.09459459459458,74.0,612.25,2119.75,95.02173913043478,2.4324324324324325,728.3783783783783
3013.0,900000.0,Maribyrnong,Yarraville,2,123.5,h,2.0,1.0,1940.0,3.0,6.3,463.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,95.3970588235294,2.9390243902439024,745.3170731707318
3013.0,1407000.0,Maribyrnong,Yarraville,4,152.0,h,4.0,2.0,1955.0,2.0,6.3,446.0,3013.0,135.609756097561,82.0,923.5714285714286,2966.090909090909,95.3970588235294,2.9390243902439024,745.3170731707318
3021.0,555000.0,Brimbank,Albanvale,3,126.0,h,3.0,1.0,1980.0,3.0,14.0,566.0,3021.0,81.65,20.0,350.0,1300.0,89.84615384615384,1.95,742.65
3022.0,627000.0,Brimbank,Ardeer,3,102.0,h,3.0,1.0,1960.0,2.0,12.8,697.0,,,,,,,,
3147.0,1540000.0,Monash,Ashwood,4,205.0,h,4.0,2.0,1970.0,3.0,10.2,668.0,3147.0,82.75862068965517,29.0,520.0,,96.57894736842105,2.206896551724138,665.5172413793103
3104.0,1755000.0,Boroondara,Balwyn North,4,155.0,h,4.0,2.0,1938.0,2.0,9.7,605.0,3104.0,97.26829268292683,41.0,1118.0,4063.0,95.14814814814815,2.682926829268293,1008.9024390243902
3153.0,606000.0,Knox,Bayswater,3,94.0,h,3.0,1.0,1970.0,1.0,23.2,424.0,3153.0,91.75,16.0,952.0,3512.0,96.46153846153847,2.1875,714.375
3047.0,706000.0,Hume,Broadmeadows,4,115.0,h,4.0,1.0,1960.0,4.0,14.0,752.0,3047.0,63.857142857142854,21.0,475.0,,87.94117647058823,4.095238095238095,915.6666666666666
3338.0,456000.0,Melton,Brookfield,4,189.0,h,4.0,2.0,2010.0,2.0,29.8,576.0,3338.0,95.48,25.0,550.0,,93.47058823529412,1.4,686.52
3056.0,650000.0,Moreland,Brunswick,2,70.0,h,2.0,1.0,1970.0,1.0,5.2,108.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,94.76347305389221,3.8946188340807173,659.2085201793722
3057.0,620000.0,Moreland,Brunswick East,2,79.0,h,2.0,1.0,1960.0,1.0,4.0,123.0,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665,94.19402985074628,3.627027027027027,708.9621621621621
3057.0,683000.0,Moreland,Brunswick East,2,91.0,h,2.0,1.0,1970.0,1.0,4.0,0.0,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665,94.19402985074628,3.627027027027027,708.9621621621621
3057.0,501000.0,Moreland,Brunswick East,2,47.0,h,2.0,1.0,1970.0,1.0,4.0,71.0,3057.0,154.43243243243242,185.0,595.8421052631579,2789.6666666666665,94.19402985074628,3.627027027027027,708.9621621621621
3055.0,1150000.0,Moreland,Brunswick West,2,107.0,h,2.0,1.0,1940.0,1.0,5.2,539.0,3055.0,87.82758620689656,87.0,519.2857142857143,1725.9333333333334,94.18461538461538,3.0689655172413794,554.7931034482758
3023.0,640000.0,Brimbank,Cairnlea,3,170.0,h,3.0,2.0,2008.0,2.0,14.8,316.0,3023.0,92.6,35.0,500.0,,85.63636363636364,2.6285714285714286,695.8857142857142
3124.0,2500000.0,Boroondara,Camberwell,4,225.0,h,4.0,2.0,1930.0,3.0,7.7,947.0,3124.0,138.5568181818182,88.0,526.6666666666666,2742.5714285714284,96.17241379310344,3.4886363636363638,689.3863636363636
3197.0,625000.0,Kingston,Carrum,3,170.0,h,3.0,2.0,1950.0,1.0,31.2,379.0,3197.0,140.37037037037038,27.0,658.3333333333334,2333.3333333333335,91.73913043478261,4.296296296296297,485.9259259259259
3192.0,1740000.0,Kingston,Cheltenham,4,283.0,h,4.0,2.0,2010.0,2.0,17.9,721.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,90.52631578947368,3.85,799.3666666666667
3058.0,1400000.0,Moreland,Coburg,4,165.0,h,4.0,2.0,1930.0,2.0,6.7,426.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,996000.0,Moreland,Coburg,2,97.0,h,2.0,1.0,1930.0,1.0,6.7,476.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3058.0,1011000.0,Moreland,Coburg North,4,145.0,h,4.0,2.0,1930.0,2.0,6.7,500.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3064.0,510000.0,Hume,Craigieburn,4,83.0,h,4.0,2.0,2014.0,1.0,20.6,336.0,3064.0,71.4047619047619,42.0,185.0,,94.40625,1.7857142857142858,784.6666666666666
3064.0,590000.0,Hume,Craigieburn,4,200.71,h,4.0,2.0,2007.0,2.0,20.6,512.0,3064.0,71.4047619047619,42.0,185.0,,94.40625,1.7857142857142858,784.6666666666666
3108.0,1420000.0,Manningham,Doncaster,3,130.0,h,3.0,1.0,1965.0,2.0,12.4,721.0,3108.0,128.82978723404256,141.0,1137.5,5125.25,92.83809523809524,1.822695035460993,885.9148936170212
3109.0,1460000.0,Manningham,Doncaster East,3,117.0,h,3.0,1.0,1965.0,2.0,14.3,660.0,3109.0,117.0,53.0,1042.142857142857,4311.8,93.53125,21.830188679245282,772.4716981132076
3177.0,450000.0,Casey,Doveton,3,85.0,h,3.0,1.0,1960.0,0.0,28.8,585.0,3177.0,161.6,5.0,,,,4.8,699.4
3076.0,658000.0,Whittlesea,Epping,4,200.0,h,4.0,2.0,1997.0,2.0,19.6,571.0,3076.0,51.529411764705884,17.0,395.0,1440.0,93.54545454545455,3.1176470588235294,867.8235294117648
3076.0,500000.0,Whittlesea,Epping,3,130.0,h,3.0,2.0,2011.0,2.0,19.6,321.0,3076.0,51.529411764705884,17.0,395.0,1440.0,93.54545454545455,3.1176470588235294,867.8235294117648
3076.0,560000.0,Whittlesea,Epping,3,147.0,h,3.0,2.0,2007.0,1.0,19.6,390.0,3076.0,51.529411764705884,17.0,395.0,1440.0,93.54545454545455,3.1176470588235294,867.8235294117648
3078.0,1800000.0,Darebin,Fairfield,3,112.0,h,3.0,1.0,1925.0,2.0,5.7,697.0,3078.0,111.20270270270271,74.0,605.0,2233.875,93.40677966101696,3.9864864864864864,647.7432432432432
3156.0,861000.0,Knox,Ferntree Gully,3,162.0,h,3.0,2.0,1960.0,1.0,24.8,720.0,3156.0,125.27586206896552,29.0,,,95.36842105263158,1.4137931034482758,712.0344827586207
3156.0,890000.0,Knox,Ferntree Gully,4,177.0,h,4.0,2.0,1992.0,2.0,24.8,659.0,3156.0,125.27586206896552,29.0,,,95.36842105263158,1.4137931034482758,712.0344827586207
3046.0,820000.0,Moreland,Glenroy,3,135.0,h,3.0,1.0,1950.0,4.0,11.2,650.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,94.91666666666667,11.366666666666667,586.3166666666667
3046.0,680000.0,Moreland,Glenroy,3,104.0,h,3.0,1.0,1960.0,1.0,11.2,422.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,94.91666666666667,11.366666666666667,586.3166666666667
3088.0,770000.0,Banyule,Greensborough,4,169.0,h,4.0,2.0,1975.0,2.0,16.1,789.0,3088.0,68.36363636363636,11.0,250.0,955.0,95.16666666666667,8.636363636363637,628.0
3088.0,900000.0,Banyule,Greensborough,4,190.0,h,4.0,3.0,1975.0,1.0,16.1,807.0,3088.0,68.36363636363636,11.0,250.0,955.0,95.16666666666667,8.636363636363637,628.0
3190.0,1150000.0,Bayside,Highett,2,100.0,h,2.0,1.0,1950.0,2.0,16.0,591.0,3190.0,154.56410256410257,39.0,832.6,3421.4,93.58620689655173,3.948717948717949,834.2564102564103
3037.0,618350.0,Melton,Hillside,4,221.0,h,4.0,2.0,2009.0,2.0,18.0,542.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3029.0,540000.0,Wyndham,Hoppers Crossing,3,200.0,h,3.0,2.0,1990.0,2.0,18.4,580.0,3029.0,76.15044247787611,113.0,512.8571428571429,1692.0,93.86567164179104,1.9646017699115044,720.858407079646
3079.0,2530000.0,Banyule,Ivanhoe,4,306.0,h,4.0,2.0,1936.0,0.0,7.8,637.0,3079.0,125.47368421052632,38.0,514.9,1875.0,94.93939393939394,2.0,549.3947368421053
3042.0,750000.0,Brimbank,Keilor Park,3,222.0,h,3.0,2.0,1980.0,2.0,10.4,761.0,3042.0,81.57142857142857,35.0,568.2,1800.75,95.51851851851852,2.3714285714285714,1011.0
3042.0,765000.0,Brimbank,Keilor Park,5,178.0,h,5.0,3.0,1970.0,4.0,10.4,650.0,3042.0,81.57142857142857,35.0,568.2,1800.75,95.51851851851852,2.3714285714285714,1011.0
3101.0,3015000.0,Boroondara,Kew,4,276.0,h,4.0,2.0,1970.0,2.0,5.4,813.0,3101.0,139.5981308411215,107.0,609.75,1300.0,92.84285714285714,6.242990654205608,703.0560747663551
3173.0,745000.0,Greater Dandenong,Keysborough,3,108.0,h,3.0,1.0,1980.0,4.0,25.2,540.0,3173.0,71.60975609756098,41.0,300.0,,89.64285714285714,19.463414634146343,905.7317073170732
3075.0,544000.0,Whittlesea,Lalor,3,129.0,h,3.0,1.0,1960.0,2.0,16.3,534.0,3075.0,142.8,10.0,200.0,800.0,88.28571428571429,2.1,1049.0
3048.0,510000.0,Hume,Meadow Heights,3,101.0,h,3.0,1.0,1960.0,1.0,17.4,670.0,,,,,,,,
3337.0,427500.0,Melton,Melton West,4,129.92,h,4.0,1.0,1980.0,2.0,31.7,865.0,3337.0,110.8076923076923,26.0,,,93.93333333333334,1.2692307692307692,1039.1923076923076
3082.0,668000.0,Whittlesea,Mill Park,3,196.0,h,3.0,2.0,1990.0,1.0,17.9,555.0,3082.0,76.66666666666667,18.0,,,93.88888888888889,25.27777777777778,753.4444444444445
3082.0,650000.0,Whittlesea,Mill Park,3,141.0,h,3.0,2.0,1990.0,1.0,17.9,661.0,3082.0,76.66666666666667,18.0,,,93.88888888888889,25.27777777777778,753.4444444444445
3039.0,1400000.0,Moonee Valley,Moonee Ponds,4,200.0,h,4.0,2.0,1930.0,1.0,6.2,375.0,3039.0,100.98076923076923,52.0,392.5,1533.3333333333333,94.30555555555556,2.8461538461538463,747.4423076923077
3138.0,696000.0,Yarra Ranges,Mooroolbark,3,120.0,h,3.0,1.0,1960.0,2.0,26.5,886.0,3138.0,110.5,14.0,,,95.15384615384616,1.2857142857142858,495.35714285714283
3149.0,1406000.0,Monash,Mount Waverley,3,133.0,h,3.0,2.0,1960.0,2.0,14.2,660.0,3149.0,119.41558441558442,77.0,450.2857142857143,1588.5,94.57692307692308,5.363636363636363,807.2467532467532
3170.0,1001000.0,Monash,Mulgrave,3,168.0,h,3.0,1.0,1970.0,2.0,18.8,727.0,3170.0,59.45454545454545,22.0,,,96.78571428571429,3.8636363636363638,840.3636363636364
3174.0,695000.0,Greater Dandenong,Noble Park,3,142.0,h,3.0,1.0,1950.0,1.0,22.7,671.0,3174.0,49.0,32.0,276.25,783.6666666666666,90.375,1.90625,860.59375
3070.0,1515000.0,Darebin,Northcote,4,161.0,h,4.0,1.0,1920.0,2.0,5.3,318.0,3070.0,113.28169014084507,284.0,585.7551020408164,2429.344827586207,95.52534562211981,4.799295774647887,612.8450704225352
3046.0,1300000.0,Moreland,Oak Park,4,175.0,h,4.0,2.0,1960.0,2.0,11.2,866.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,94.91666666666667,11.366666666666667,586.3166666666667
3046.0,1260000.0,Moreland,Oak Park,4,204.0,h,4.0,2.0,1960.0,2.0,11.2,656.0,3046.0,69.03333333333333,60.0,351.0,1076.6666666666667,94.91666666666667,11.366666666666667,586.3166666666667
3044.0,940000.0,Moreland,Pascoe Vale,3,109.0,h,3.0,1.0,1955.0,1.0,8.5,559.0,3044.0,98.95,40.0,514.2,1567.5,96.18518518518519,2.125,3024.65
3030.0,620000.0,Wyndham,Point Cook,4,238.0,h,4.0,2.0,2011.0,2.0,14.7,448.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3207.0,1722500.0,Port Phillip,Port Melbourne,2,75.0,h,2.0,1.0,1900.0,0.0,3.5,101.0,3207.0,200.2101167315175,257.0,1480.7906976744187,4743.964285714285,95.02475247524752,4.233463035019455,714.2529182879377
3072.0,1485000.0,Darebin,Preston,4,202.0,h,4.0,1.0,1920.0,2.0,8.4,509.0,3072.0,94.15602836879432,141.0,525.4285714285714,1449.2,95.48979591836735,3.1843971631205674,692.8581560283687
3135.0,1400000.0,Maroondah,Ringwood East,3,97.0,h,3.0,2.0,1950.0,4.0,21.3,941.0,3135.0,104.11764705882354,17.0,,,95.27272727272727,1.8823529411764706,807.7647058823529
3064.0,460000.0,Hume,Roxburgh Park,3,153.0,h,3.0,2.0,2000.0,3.0,20.6,266.0,3064.0,71.4047619047619,42.0,185.0,,94.40625,1.7857142857142858,784.6666666666666
3064.0,490000.0,Hume,Roxburgh Park,3,143.0,h,3.0,2.0,1996.0,2.0,20.6,400.0,3064.0,71.4047619047619,42.0,185.0,,94.40625,1.7857142857142858,784.6666666666666
3191.0,1660000.0,Bayside,Sandringham,4,235.0,h,4.0,2.0,2004.0,2.0,15.2,390.0,3191.0,195.72,50.0,1118.7,4375.857142857143,98.05882352941177,3.26,662.8
3191.0,1235000.0,Bayside,Sandringham,4,165.0,h,4.0,2.0,1925.0,2.0,15.2,404.0,3191.0,195.72,50.0,1118.7,4375.857142857143,98.05882352941177,3.26,662.8
3011.0,945000.0,Maribyrnong,Seddon,2,65.0,h,2.0,1.0,1890.0,1.0,5.1,126.0,3011.0,95.6010101010101,198.0,441.9166666666667,1624.611111111111,93.25,4.712121212121212,726.4545454545455
3429.0,475000.0,Hume,Sunbury,3,131.0,h,3.0,1.0,1985.0,4.0,31.7,754.0,3429.0,131.29166666666666,24.0,,,96.42105263157895,1.7916666666666667,664.0
3429.0,495000.0,Hume,Sunbury,3,150.0,h,3.0,2.0,1994.0,2.0,31.7,563.0,3429.0,131.29166666666666,24.0,,,96.42105263157895,1.7916666666666667,664.0
3020.0,695000.0,Brimbank,Sunshine West,3,113.6,h,3.0,1.0,1950.0,0.0,10.5,694.0,3020.0,69.55555555555556,45.0,160.0,600.0,89.55882352941177,2.2888888888888888,772.2222222222222
3020.0,583500.0,Brimbank,Sunshine West,3,110.0,h,3.0,1.0,1970.0,1.0,10.5,672.0,3020.0,69.55555555555556,45.0,160.0,600.0,89.55882352941177,2.2888888888888888,772.2222222222222
3037.0,585000.0,Brimbank,Sydenham,3,232.0,h,3.0,2.0,2004.0,2.0,18.0,662.0,3037.0,66.4375,16.0,426.6666666666667,1554.3333333333333,93.72727272727273,1.4375,581.0625
3107.0,1245000.0,Manningham,Templestowe Lower,3,135.0,h,3.0,2.0,1970.0,2.0,12.4,779.0,3107.0,228.26315789473685,19.0,350.0,1400.0,90.3076923076923,3.5789473684210527,746.2631578947369
3071.0,891000.0,Darebin,Thornbury,3,140.0,h,3.0,2.0,1999.0,2.0,7.0,199.0,3071.0,125.00877192982456,114.0,675.8,2580.1,94.74444444444444,3.4473684210526314,640.9122807017544
3043.0,615500.0,Hume,Tullamarine,3,118.0,h,3.0,2.0,2011.0,1.0,12.9,238.0,3043.0,114.82758620689656,29.0,700.0,1502.0,93.375,1.6551724137931034,819.7241379310345
3152.0,1310000.0,Knox,Wantirna South,5,255.0,h,5.0,3.0,1985.0,2.0,14.7,818.0,3152.0,92.3125,48.0,590.0,2126.4,90.57894736842105,24.083333333333332,947.1875
3030.0,645000.0,Wyndham,Werribee,4,237.0,h,4.0,2.0,2002.0,2.0,14.7,555.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3030.0,482500.0,Wyndham,Werribee,4,170.0,h,4.0,2.0,1980.0,0.0,14.7,533.0,3030.0,115.74806201550388,258.0,590.0,2224.6,94.71910112359551,1.7286821705426356,739.2751937984497
3049.0,821000.0,Hume,Westmeadows,4,264.0,h,4.0,3.0,1997.0,2.0,16.5,544.0,3049.0,92.28571428571429,21.0,400.0,,95.3,1.1428571428571428,964.952380952381
3049.0,635000.0,Hume,Westmeadows,3,177.0,h,3.0,2.0,1975.0,1.0,16.5,691.0,3049.0,92.28571428571429,21.0,400.0,,95.3,1.1428571428571428,964.952380952381
3016.0,1050000.0,Hobsons Bay,Williamstown,3,115.0,h,3.0,1.0,1890.0,0.0,6.8,179.0,3016.0,191.09459459459458,74.0,612.25,2119.75,95.02173913043478,2.4324324324324325,728.3783783783783
3040.0,1436000.0,,Aberfeldie,4,187.0,h,4.0,3.0,1922.0,3.0,7.5,511.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665,92.74418604651163,1.875,635.1071428571429
3018.0,913000.0,,Altona,3,148.0,h,3.0,2.0,1985.0,3.0,11.0,530.0,3018.0,85.62162162162163,37.0,732.5,1550.5,94.96774193548387,2.918918918918919,476.35135135135135
3025.0,1070000.0,,Altona North,3,134.0,h,3.0,1.0,1950.0,3.0,9.4,693.0,3025.0,113.76470588235294,17.0,,,97.57142857142857,4.117647058823529,570.8235294117648
3153.0,824000.0,,Bayswater,3,112.0,h,3.0,1.0,1980.0,2.0,23.2,725.0,3153.0,91.75,16.0,952.0,3512.0,96.46153846153847,2.1875,714.375
3165.0,1470000.0,,Bentleigh East,3,154.0,h,3.0,2.0,1960.0,2.0,13.8,616.0,3165.0,113.03921568627452,51.0,563.2,2032.8,93.96296296296296,5.509803921568627,814.8235294117648
3193.0,1950000.0,,Black Rock,4,206.0,h,4.0,3.0,1950.0,2.0,17.3,665.0,3193.0,215.92857142857142,42.0,1546.0,6171.333333333333,96.66666666666667,7.523809523809524,646.3333333333334
3130.0,1375000.0,,Blackburn North,4,150.0,h,4.0,1.0,1968.0,3.0,13.4,757.0,3130.0,102.57627118644068,59.0,501.75,2147.1428571428573,94.02173913043478,2.6271186440677967,783.4237288135594
3128.0,1820000.0,,Box Hill,2,94.0,h,2.0,1.0,1940.0,2.0,10.9,701.0,3128.0,111.44392523364486,214.0,426.375,1610.625,91.99310344827586,2.1588785046728973,854.7570093457944
3187.0,2515000.0,,Brighton East,4,323.0,h,4.0,2.0,1925.0,2.0,10.3,583.0,3187.0,193.8679245283019,53.0,376.875,1116.0,93.3529411764706,4.226415094339623,691.7735849056604
3056.0,800000.0,,Brunswick,2,90.0,h,2.0,1.0,1890.0,0.0,5.2,140.0,3056.0,94.67264573991031,446.0,618.758064516129,2308.978723404255,94.76347305389221,3.8946188340807173,659.2085201793722
3083.0,680000.0,,Bundoora,3,106.0,h,3.0,1.0,1977.0,2.0,12.1,532.0,3083.0,84.13793103448276,87.0,702.5,2291.5,90.80434782608695,6.080459770114943,844.4137931034483
3083.0,715000.0,,Bundoora,3,120.0,h,3.0,1.0,1960.0,1.0,12.1,541.0,3083.0,84.13793103448276,87.0,702.5,2291.5,90.80434782608695,6.080459770114943,844.4137931034483
3054.0,1520000.0,,Carlton North,2,106.0,h,2.0,1.0,1900.0,1.0,3.5,193.0,3054.0,121.39855072463769,138.0,642.5,1690.888888888889,94.7843137254902,3.1594202898550723,702.6231884057971
3145.0,1609000.0,,Caulfield East,4,155.0,h,4.0,2.0,1900.0,2.0,8.4,664.0,3145.0,116.26724137931035,116.0,416.53846153846155,980.0,92.38666666666667,3.5517241379310347,619.7155172413793
3192.0,1295000.0,,Cheltenham,3,195.0,h,3.0,2.0,1958.0,2.0,17.9,657.0,3192.0,115.06666666666666,60.0,901.3333333333334,2336.6666666666665,90.52631578947368,3.85,799.3666666666667
3058.0,1210000.0,,Coburg,3,141.0,h,3.0,1.0,1920.0,4.0,6.7,460.0,3058.0,103.10526315789474,133.0,896.0555555555555,3624.1666666666665,94.87628865979381,4.007518796992481,681.2255639097745
3048.0,457000.0,,Coolaroo,3,118.0,h,3.0,1.0,1975.0,2.0,17.4,551.0,,,,,,,,
3136.0,730000.0,,Croydon,4,184.0,h,4.0,2.0,1965.0,2.0,23.0,655.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,96.18181818181819,4.0,690.9230769230769
3136.0,790000.0,,Croydon Hills,3,131.0,h,3.0,2.0,1987.0,2.0,23.0,659.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,96.18181818181819,4.0,690.9230769230769
3136.0,857000.0,,Croydon North,3,250.0,h,3.0,2.0,1980.0,1.0,23.0,1007.0,3136.0,84.8076923076923,26.0,742.0,2529.6666666666665,96.18181818181819,4.0,690.9230769230769
3047.0,477000.0,,Dallas,3,97.0,h,3.0,1.0,1960.0,1.0,14.0,627.0,3047.0,63.857142857142854,21.0,475.0,,87.94117647058823,4.095238095238095,915.6666666666666
3175.0,510000.0,,Dandenong,3,125.0,h,3.0,2.0,1995.0,1.0,24.7,673.0,3175.0,185.57142857142858,42.0,1140.0,4359.0,92.13333333333334,4.595238095238095,791.0
3089.0,950000.0,,Diamond Creek,4,235.0,h,4.0,2.0,1995.0,2.0,21.8,879.0,3089.0,81.16666666666667,6.0,350.0,,96.2,3.1666666666666665,580.5
3108.0,1375000.0,,Doncaster,4,218.0,h,4.0,2.0,1970.0,3.0,12.4,652.0,3108.0,128.82978723404256,141.0,1137.5,5125.25,92.83809523809524,1.822695035460993,885.9148936170212
3109.0,1381000.0,,Doncaster East,3,170.0,h,3.0,2.0,1975.0,1.0,14.3,646.0,3109.0,117.0,53.0,1042.142857142857,4311.8,93.53125,21.830188679245282,772.4716981132076
3040.0,2100000.0,,Essendon,4,256.0,h,4.0,2.0,1990.0,3.0,7.5,920.0,3040.0,114.14285714285714,56.0,787.5,3366.6666666666665,92.74418604651163,1.875,635.1071428571429
3078.0,1492000.0,,Fairfield,3,117.0,h,3.0,2.0,1930.0,1.0,5.7,292.0,3078.0,111.20270270270271,74.0,605.0,2233.875,93.40677966101696,3.9864864864864864,647.7432432432432
3156.0,760000.0,,Ferntree Gully,3,104.0,h,3.0,1.0,1981.0,2.0,24.8,944.0,3156.0,125.27586206896552,29.0,,,95.36842105263158,1.4137931034482758,712.0344827586207
3065.0,2300000.0,,Fitzroy,3,163.0,h,3.0,2.0,1890.0,1.0,2.1,203.0,3065.0,153.84237726098192,387.0,1087.5569620253164,3734.65,96.11042944785277,3.1136950904392764,587.0439276485788
3043.0,670000.0,,Gladstone Park,4,156.0,h,4.0,2.0,1970.0,3.0,12.9,213.0,3043.0,114.82758620689656,29.0,700.0,1502.0,93.375,1.6551724137931034,819.7241379310345
3146.0,1300000.0,,Glen Iris,3,170.0,h,3.0,2.0,1900.0,2.0,7.3,400.0,3146.0,135.83333333333334,72.0,770.1111111111111,2940.75,94.98148148148148,4.319444444444445,672.75
